file_name,bbox,image_id,race,age,emotion,gender,skintone,masked
63573377.jpg,"[790, 452, 147, 249]",792,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
63578333.jpg,"[664, 232, 201, 295]",793,Caucasian,20-30s,Neutral,Female,light,unmasked
63581742.jpg,"[542, 498, 375, 452]",794,Mongoloid,20-30s,Happiness,Female,mid-light,unmasked
63603595.jpg,"[748, 1031, 180, 210]",795,Caucasian,20-30s,Anger,Male,mid-light,unmasked
63623804.jpg,"[631, 356, 384, 486]",796,Caucasian,20-30s,Happiness,Female,light,unmasked
63631079.jpg,"[541, 179, 209, 304]",797,Mongoloid,20-30s,Anger,Female,light,unmasked
63631091.jpg,"[1105, 173, 288, 354]",798,Caucasian,20-30s,Anger,Female,light,unmasked
63631122.jpg,"[470, 239, 202, 280]",799,Mongoloid,20-30s,Happiness,Female,light,unmasked
63659753.jpg,"[707, 340, 222, 318]",800,Negroid,20-30s,Anger,Female,dark,unmasked
63675831.jpg,"[619, 135, 166, 238]",801,Caucasian,20-30s,Neutral,Male,mid-light,unmasked
63701630.jpg,"[769, 268, 389, 493]",802,Mongoloid,20-30s,Neutral,Male,light,unmasked
63737975.jpg,"[549, 444, 274, 321]",803,Mongoloid,20-30s,Happiness,Female,light,unmasked
63738997.jpg,"[887, 173, 185, 273]",804,Caucasian,20-30s,Neutral,Female,mid-dark,unmasked
63753099.jpg,"[1250, 335, 270, 335]",805,Caucasian,20-30s,Neutral,Female,light,unmasked
63777303.jpg,"[179, 1308, 187, 215]",806,Caucasian,20-30s,Neutral,Female,light,unmasked
63780047.jpg,"[730, 503, 242, 221]",807,Caucasian,20-30s,Neutral,Male,light,unmasked
63782945.jpg,"[569, 527, 327, 274]",808,Caucasian,20-30s,Neutral,Female,light,unmasked
63784959.jpg,"[918, 35, 565, 580]",809,Caucasian,20-30s,Neutral,Male,light,unmasked
63790778.jpg,"[1310, 286, 400, 522]",810,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
63830189.jpg,"[382, 180, 285, 371]",811,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
63835347.jpg,"[1336, 91, 238, 346]",812,Caucasian,20-30s,Neutral,Female,light,unmasked
63844410.jpg,"[1097, 176, 215, 298]",813,Mongoloid,20-30s,Neutral,Female,dark,unmasked
63845053.jpg,"[694, 125, 196, 286]",814,Caucasian,20-30s,Neutral,Female,light,unmasked
63873747.jpg,"[766, 274, 397, 501]",815,Mongoloid,20-30s,Anger,Male,dark,unmasked
63878175.jpg,"[870, 366, 539, 425]",816,Caucasian,20-30s,Neutral,Male,light,masked
63882823.jpg,"[1232, 260, 202, 251]",817,Mongoloid,20-30s,Neutral,Female,light,unmasked
63916535.jpg,"[427, 430, 281, 429]",818,Negroid,20-30s,Surprise,Female,dark,unmasked
63931496.jpg,"[517, 404, 314, 438]",819,Mongoloid,20-30s,Neutral,Female,dark,unmasked
63977700.jpg,"[469, 300, 420, 578]",820,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
64033955.jpg,"[896, 420, 370, 406]",821,Mongoloid,20-30s,Neutral,Female,light,unmasked
64043301.jpg,"[954, 159, 360, 429]",822,Caucasian,20-30s,Happiness,Male,light,unmasked
64180381.jpg,"[387, 617, 167, 183]",823,Caucasian,20-30s,Neutral,Female,dark,unmasked
6419387.jpg,"[1464, 560, 221, 325]",824,Caucasian,20-30s,Anger,Female,mid-light,unmasked
64209138.jpg,"[391, 489, 454, 574]",825,Negroid,20-30s,Anger,Female,mid-light,unmasked
64216727.jpg,"[1321, 147, 268, 389]",826,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
64271208.jpg,"[378, 0, 584, 725]",827,Caucasian,20-30s,Happiness,Female,mid-light,unmasked
64285837.jpg,"[547, 427, 388, 458]",828,Mongoloid,20-30s,Neutral,Male,mid-light,unmasked
64308016.jpg,"[1086, 418, 241, 320]",829,Mongoloid,20-30s,Happiness,Female,mid-light,unmasked
64344955.jpg,"[764, 33, 453, 689]",830,Caucasian,20-30s,Neutral,Female,dark,unmasked
64401655.jpg,"[569, 775, 201, 260]",831,Negroid,20-30s,Surprise,Female,mid-light,unmasked
64407483.jpg,"[833, 548, 172, 233]",832,Negroid,20-30s,Happiness,Female,mid-dark,unmasked
64411346.jpg,"[893, 349, 192, 234]",833,Caucasian,20-30s,Happiness,Male,light,unmasked
64419591.jpg,"[999, 375, 296, 318]",834,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
64454449.jpg,"[744, 391, 401, 506]",835,Caucasian,20-30s,Surprise,Female,mid-light,unmasked
64518608.jpg,"[1089, 260, 303, 420]",836,Caucasian,20-30s,Neutral,Female,light,unmasked
64618995.jpg,"[1265, 163, 358, 581]",837,Caucasian,20-30s,Neutral,Male,mid-light,unmasked
64619019.jpg,"[1150, 163, 391, 583]",838,Caucasian,20-30s,Neutral,Male,mid-dark,unmasked
64630519.jpg,"[1137, 196, 252, 405]",839,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
64658400.jpg,"[689, 383, 183, 229]",840,Mongoloid,20-30s,Surprise,Female,light,unmasked
64659730.jpg,"[681, 216, 300, 387]",841,Caucasian,20-30s,Surprise,Female,dark,unmasked
64659946.jpg,"[482, 256, 468, 645]",842,Caucasian,20-30s,Anger,Male,light,unmasked
64663755.jpg,"[1114, 466, 183, 214]",843,Caucasian,20-30s,Neutral,Male,light,unmasked
64701537.jpg,"[1244, 278, 241, 294]",844,Caucasian,20-30s,Neutral,Female,light,unmasked
64709415.jpg,"[750, 316, 254, 375]",845,Mongoloid,20-30s,Anger,Female,light,unmasked
64713004.jpg,"[373, 240, 645, 855]",846,Mongoloid,20-30s,Neutral,Female,light,unmasked
64715805.jpg,"[549, 113, 236, 374]",847,Negroid,20-30s,Happiness,Female,mid-dark,unmasked
64716259.jpg,"[722, 302, 151, 189]",848,Caucasian,20-30s,Happiness,Female,mid-light,masked
6475419.jpg,"[423, 781, 169, 300]",849,Mongoloid,20-30s,Neutral,Female,light,unmasked
64771716.jpg,"[872, 270, 343, 392]",850,Caucasian,20-30s,Anger,Female,dark,unmasked
64879446.jpg,"[528, 246, 256, 342]",851,Caucasian,20-30s,Neutral,Male,mid-light,unmasked
64893601.jpg,"[949, 18, 579, 800]",852,Caucasian,Teenager,Surprise,Male,light,unmasked
64915672.jpg,"[656, 548, 251, 352]",853,Mongoloid,20-30s,Neutral,Female,light,unmasked
64973716.jpg,"[676, 679, 168, 226]",854,Mongoloid,20-30s,Neutral,Female,light,unmasked
6498767.jpg,"[1188, 223, 393, 517]",855,Caucasian,20-30s,Neutral,Male,light,unmasked
64993789.jpg,"[702, 534, 325, 400]",856,Caucasian,20-30s,Happiness,Female,light,unmasked
65082061.jpg,"[975, 213, 248, 308]",857,Caucasian,20-30s,Neutral,Female,light,unmasked
65086752.jpg,"[926, 187, 297, 380]",858,Caucasian,20-30s,Neutral,Female,light,unmasked
65173294.jpg,"[816, 108, 390, 506]",859,Caucasian,20-30s,Neutral,Male,mid-light,unmasked
65288302.jpg,"[0, 0, 1999, 1332]",860,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
65302528.jpg,"[848, 306, 263, 399]",861,Mongoloid,20-30s,Anger,Female,light,unmasked
65305978.jpg,"[699, 244, 219, 308]",862,Mongoloid,20-30s,Sadness,Female,mid-dark,unmasked
65313466.jpg,"[1257, 529, 257, 282]",863,Caucasian,20-30s,Neutral,Female,dark,unmasked
65363314.jpg,"[1175, 129, 514, 640]",864,Caucasian,20-30s,Fear,Female,light,unmasked
65366316.jpg,"[1159, 122, 263, 367]",865,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
65367202.jpg,"[811, 78, 170, 220]",866,Caucasian,20-30s,Neutral,Male,light,unmasked
65368759.jpg,"[1099, 191, 171, 234]",867,Mongoloid,20-30s,Neutral,Female,light,unmasked
65382267.jpg,"[841, 258, 264, 359]",868,Negroid,20-30s,Anger,Female,dark,unmasked
65421473.jpg,"[697, 112, 212, 310]",869,Negroid,20-30s,Neutral,Female,mid-light,unmasked
65434861.jpg,"[869, 210, 247, 329]",870,Caucasian,20-30s,Neutral,Female,dark,unmasked
65493879.jpg,"[1058, 325, 164, 192]",871,Caucasian,20-30s,Neutral,Male,dark,unmasked
65509650.jpg,"[280, 255, 202, 292]",872,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
65560738.jpg,"[1145, 276, 331, 412]",873,Mongoloid,20-30s,Neutral,Male,mid-light,unmasked
65562378.jpg,"[942, 392, 143, 212]",874,Caucasian,20-30s,Anger,Female,mid-dark,unmasked
65613798.jpg,"[1232, 194, 169, 248]",875,Mongoloid,20-30s,Neutral,Female,light,unmasked
65617879.jpg,"[1117, 369, 310, 378]",876,Mongoloid,20-30s,Surprise,Male,light,unmasked
65662231.jpg,"[635, 203, 665, 918]",877,Mongoloid,20-30s,Disgust,Female,mid-light,unmasked
65690163.jpg,"[1393, 148, 184, 274]",878,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
65706478.jpg,"[289, 393, 717, 902]",879,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
65712457.jpg,"[754, 149, 175, 256]",880,Caucasian,20-30s,Neutral,Male,light,unmasked
65829370.jpg,"[465, 175, 222, 309]",881,Mongoloid,20-30s,Anger,Female,dark,unmasked
65866902.jpg,"[588, 453, 237, 227]",882,Mongoloid,20-30s,Neutral,Male,light,unmasked
65875120.jpg,"[857, 185, 366, 496]",883,Caucasian,20-30s,Neutral,Male,mid-light,unmasked
65889551.jpg,"[884, 240, 131, 183]",884,Caucasian,20-30s,Neutral,Male,mid-light,unmasked
65953809.jpg,"[1487, 611, 236, 142]",885,Mongoloid,20-30s,Neutral,Male,mid-light,unmasked
66073601.jpg,"[959, 543, 217, 284]",886,Mongoloid,20-30s,Anger,Female,mid-light,unmasked
66112990.jpg,"[724, 237, 338, 430]",887,Caucasian,20-30s,Neutral,Female,mid-dark,unmasked
66135241.jpg,"[659, 1278, 222, 270]",888,Caucasian,20-30s,Surprise,Male,mid-light,unmasked
66197267.jpg,"[808, 355, 389, 571]",889,Mongoloid,20-30s,Neutral,Female,mid-dark,unmasked
66204523.jpg,"[508, 375, 348, 479]",890,Negroid,20-30s,Anger,Female,mid-light,unmasked
66204540.jpg,"[977, 440, 201, 256]",891,Caucasian,Kid,Happiness,Female,light,unmasked
66226070.jpg,"[586, 238, 241, 343]",892,Mongoloid,20-30s,Neutral,Female,light,unmasked
66280378.jpg,"[902, 104, 240, 295]",893,Caucasian,20-30s,Neutral,Male,mid-light,unmasked
6635086.jpg,"[857, 446, 420, 549]",894,Caucasian,20-30s,Anger,Male,mid-light,unmasked
6645868.jpg,"[905, 379, 362, 426]",895,Negroid,20-30s,Anger,Female,mid-light,unmasked
66603283.jpg,"[619, 217, 210, 312]",896,Negroid,20-30s,Neutral,Female,dark,unmasked
66739947.jpg,"[1187, 293, 127, 154]",897,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
66748310.jpg,"[908, 516, 200, 236]",898,Mongoloid,20-30s,Neutral,Male,mid-light,unmasked
66790091.jpg,"[621, 393, 330, 441]",899,Mongoloid,20-30s,Neutral,Female,dark,unmasked
66806566.jpg,"[956, 288, 249, 293]",900,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
66899626.jpg,"[583, 482, 320, 446]",901,Mongoloid,20-30s,Neutral,Female,light,unmasked
66899959.jpg,"[1172, 327, 458, 501]",902,Caucasian,20-30s,Neutral,Male,light,unmasked
67040491.jpg,"[1005, 154, 204, 320]",903,Mongoloid,Kid,Anger,Female,light,unmasked
67054388.jpg,"[579, 167, 212, 286]",904,Mongoloid,20-30s,Neutral,Female,light,masked
67087780.jpg,"[626, 223, 104, 164]",905,Mongoloid,20-30s,Neutral,Female,mid-dark,unmasked
67169047.jpg,"[1248, 487, 146, 204]",906,Mongoloid,20-30s,Neutral,Female,dark,unmasked
67221746.jpg,"[849, 167, 302, 409]",907,Negroid,20-30s,Neutral,Male,dark,unmasked
67241227.jpg,"[1016, 185, 399, 483]",908,Negroid,20-30s,Neutral,Female,dark,unmasked
67250377.jpg,"[212, 190, 234, 516]",909,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
67251347.jpg,"[1058, 196, 281, 407]",910,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
67262200.jpg,"[572, 324, 259, 373]",911,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
67359134.jpg,"[574, 592, 246, 316]",912,Caucasian,20-30s,Anger,Male,mid-light,unmasked
67372177.jpg,"[1483, 42, 240, 296]",913,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
67460331.jpg,"[799, 506, 243, 296]",914,Caucasian,20-30s,Neutral,Female,light,unmasked
67487302.jpg,"[971, 442, 245, 308]",915,Caucasian,20-30s,Neutral,Male,light,unmasked
67518242.jpg,"[431, 367, 194, 223]",916,Mongoloid,20-30s,Neutral,Female,light,unmasked
67554308.jpg,"[968, 314, 236, 324]",917,Mongoloid,20-30s,Neutral,Female,light,unmasked
67620263.jpg,"[202, 568, 539, 757]",918,Mongoloid,20-30s,Happiness,Female,mid-light,unmasked
67622117.jpg,"[605, 334, 181, 226]",919,Caucasian,Senior,Happiness,Male,mid-light,unmasked
67624279.jpg,"[378, 224, 308, 383]",920,Mongoloid,20-30s,Happiness,Female,mid-light,unmasked
67625700.jpg,"[1162, 163, 399, 588]",921,Negroid,20-30s,Anger,Female,light,unmasked
67628260.jpg,"[520, 385, 368, 485]",922,Caucasian,20-30s,Neutral,Female,dark,unmasked
67731497.jpg,"[651, 287, 137, 205]",923,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
67759303.jpg,"[615, 241, 318, 412]",924,Mongoloid,20-30s,Surprise,Female,light,unmasked
67797566.jpg,"[479, 111, 198, 274]",925,Caucasian,20-30s,Anger,Female,dark,unmasked
6784827.jpg,"[1358, 238, 328, 424]",926,Mongoloid,20-30s,Neutral,Female,light,unmasked
67895875.jpg,"[1358, 194, 223, 333]",927,Mongoloid,20-30s,Neutral,Female,light,unmasked
67907394.jpg,"[1194, 157, 309, 415]",928,Caucasian,20-30s,Neutral,Female,light,unmasked
67930797.jpg,"[1421, 202, 328, 414]",929,Mongoloid,20-30s,Neutral,Female,light,unmasked
67930802.jpg,"[571, 388, 221, 286]",930,Caucasian,20-30s,Neutral,Female,light,unmasked
67938053.jpg,"[550, 319, 356, 512]",931,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
67984278.jpg,"[395, 1042, 228, 300]",932,Caucasian,20-30s,Happiness,Male,mid-light,unmasked
68052925.jpg,"[868, 576, 90, 146]",933,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
68061321.jpg,"[701, 187, 219, 316]",934,Negroid,20-30s,Anger,Female,dark,unmasked
68116291.jpg,"[990, 439, 256, 349]",935,Caucasian,20-30s,Surprise,Female,light,unmasked
68132393.jpg,"[904, 243, 345, 482]",936,Caucasian,20-30s,Happiness,Female,mid-light,unmasked
68143239.jpg,"[891, 385, 180, 266]",937,Caucasian,20-30s,Happiness,Female,light,unmasked
68156989.jpg,"[898, 421, 445, 566]",938,Mongoloid,20-30s,Anger,Female,light,unmasked
68207023.jpg,"[441, 262, 302, 384]",939,Caucasian,20-30s,Anger,Male,light,unmasked
68208541.jpg,"[305, 509, 284, 361]",940,Caucasian,20-30s,Surprise,Male,mid-light,unmasked
68219316.jpg,"[1148, 237, 238, 366]",941,Mongoloid,Teenager,Neutral,Female,light,unmasked
68265117.jpg,"[458, 152, 546, 679]",942,Mongoloid,20-30s,Neutral,Female,light,unmasked
68280853.jpg,"[405, 275, 507, 783]",943,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
68281400.jpg,"[892, 213, 231, 312]",944,Caucasian,20-30s,Neutral,Female,light,unmasked
68282139.jpg,"[145, 442, 746, 1040]",945,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
68282986.jpg,"[794, 270, 226, 291]",946,Negroid,20-30s,Neutral,Female,dark,unmasked
68288898.jpg,"[930, 176, 202, 280]",947,Caucasian,20-30s,Neutral,Female,light,unmasked
68291560.jpg,"[830, 482, 351, 437]",948,Mongoloid,20-30s,Neutral,Female,light,unmasked
68299118.jpg,"[483, 250, 294, 355]",949,Caucasian,20-30s,Neutral,Male,light,unmasked
68306312.jpg,"[793, 258, 405, 558]",950,Mongoloid,20-30s,Neutral,Female,light,unmasked
68317312.jpg,"[848, 451, 307, 357]",951,Caucasian,20-30s,Anger,Female,light,unmasked
68320816.jpg,"[440, 602, 518, 670]",952,Mongoloid,20-30s,Neutral,Female,light,unmasked
68365267.jpg,"[838, 299, 270, 349]",953,Caucasian,20-30s,Neutral,Female,light,unmasked
68373645.jpg,"[781, 191, 336, 403]",954,Mongoloid,20-30s,Neutral,Male,mid-light,unmasked
6843213.jpg,"[726, 378, 246, 339]",955,Mongoloid,20-30s,Fear,Female,mid-dark,unmasked
68511872.jpg,"[848, 709, 225, 294]",956,Mongoloid,20-30s,Happiness,Female,dark,unmasked
68589273.jpg,"[1116, 418, 193, 229]",957,Caucasian,20-30s,Happiness,Male,mid-light,unmasked
68633892.jpg,"[818, 409, 519, 631]",958,Caucasian,20-30s,Neutral,Female,dark,unmasked
68638603.jpg,"[487, 460, 218, 332]",959,Caucasian,20-30s,Neutral,Female,light,unmasked
68649604.jpg,"[1104, 147, 269, 392]",960,Caucasian,20-30s,Neutral,Male,light,unmasked
68739140.jpg,"[745, 19, 396, 534]",961,Caucasian,Kid,Neutral,Female,light,unmasked
68747659.jpg,"[1126, 119, 271, 363]",962,Negroid,20-30s,Anger,Female,dark,unmasked
68749995.jpg,"[973, 451, 348, 382]",963,Caucasian,20-30s,Neutral,Female,light,unmasked
68750010.jpg,"[268, 933, 335, 377]",964,Mongoloid,20-30s,Neutral,Female,light,unmasked
68789316.jpg,"[504, 224, 315, 390]",965,Caucasian,20-30s,Happiness,Female,light,unmasked
68827949.jpg,"[1546, 232, 137, 225]",966,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
68870723.jpg,"[929, 453, 229, 308]",967,Caucasian,20-30s,Neutral,Male,light,unmasked
68871770.jpg,"[1129, 378, 176, 347]",968,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
68906868.jpg,"[823, 152, 298, 406]",969,Caucasian,20-30s,Surprise,Male,light,unmasked
68954931.jpg,"[1112, 341, 222, 235]",970,Mongoloid,20-30s,Neutral,Female,light,masked
68954943.jpg,"[908, 346, 215, 304]",971,Caucasian,20-30s,Neutral,Female,dark,unmasked
68992918.jpg,"[766, 631, 241, 279]",972,Caucasian,20-30s,Neutral,Female,mid-dark,unmasked
68997390.jpg,"[733, 235, 508, 659]",973,Mongoloid,20-30s,Surprise,Male,light,unmasked
68998493.jpg,"[526, 234, 588, 729]",974,Caucasian,20-30s,Neutral,Female,light,unmasked
69044640.jpg,"[804, 312, 448, 594]",975,Mongoloid,20-30s,Anger,Male,light,unmasked
69080762.jpg,"[1335, 248, 169, 202]",976,Mongoloid,20-30s,Neutral,Male,light,unmasked
69100076.jpg,"[509, 661, 290, 381]",977,Caucasian,20-30s,Anger,Female,mid-light,unmasked
69114395.jpg,"[593, 191, 253, 297]",978,Caucasian,20-30s,Neutral,Female,light,unmasked
69181171.jpg,"[1045, 249, 218, 274]",979,Caucasian,20-30s,Anger,Female,light,unmasked
69217970.jpg,"[658, 318, 224, 273]",980,Caucasian,20-30s,Happiness,Female,light,unmasked
69240708.jpg,"[773, 108, 440, 636]",981,Caucasian,20-30s,Happiness,Female,light,unmasked
69268782.jpg,"[844, 275, 353, 437]",982,Caucasian,20-30s,Happiness,Female,light,unmasked
6929410.jpg,"[504, 379, 350, 385]",983,Caucasian,20-30s,Happiness,Female,light,unmasked
69350743.jpg,"[568, 525, 264, 315]",984,Negroid,20-30s,Anger,Female,dark,unmasked
69357397.jpg,"[865, 154, 391, 390]",985,Negroid,20-30s,Neutral,Male,mid-dark,unmasked
69365707.jpg,"[1200, 126, 128, 174]",986,Mongoloid,20-30s,Neutral,Female,dark,unmasked
69383530.jpg,"[1116, 357, 601, 827]",987,Mongoloid,20-30s,Neutral,Male,mid-light,unmasked
69390236.jpg,"[516, 512, 255, 346]",988,Caucasian,20-30s,Neutral,Female,light,unmasked
69408801.jpg,"[950, 139, 257, 346]",989,Mongoloid,20-30s,Neutral,Female,light,unmasked
69408894.jpg,"[577, 316, 257, 421]",990,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
69408896.jpg,"[601, 353, 202, 331]",991,Negroid,20-30s,Neutral,Female,dark,unmasked
69410933.jpg,"[266, 340, 315, 361]",992,Negroid,20-30s,Happiness,Female,light,unmasked
69417373.jpg,"[818, 241, 294, 391]",993,Negroid,20-30s,Surprise,Female,mid-light,unmasked
69434560.jpg,"[359, 303, 392, 565]",994,Mongoloid,20-30s,Neutral,Female,light,unmasked
69438930.jpg,"[444, 378, 413, 558]",995,Caucasian,Kid,Neutral,Male,light,unmasked
69444103.jpg,"[616, 98, 273, 367]",996,Negroid,20-30s,Neutral,Female,dark,unmasked
69465251.jpg,"[818, 577, 104, 151]",997,Mongoloid,20-30s,Anger,Male,light,unmasked
69474590.jpg,"[1263, 140, 260, 357]",998,Caucasian,20-30s,Neutral,Female,light,unmasked
69511800.jpg,"[634, 237, 135, 191]",999,Mongoloid,20-30s,Neutral,Female,dark,unmasked
69512122.jpg,"[788, 127, 274, 326]",1000,Mongoloid,20-30s,Neutral,Male,light,unmasked
69685485.jpg,"[545, 86, 280, 505]",1001,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
69737117.jpg,"[464, 268, 197, 282]",1002,Caucasian,20-30s,Happiness,Male,light,unmasked
69743700.jpg,"[892, 411, 209, 272]",1003,Mongoloid,20-30s,Neutral,Female,light,unmasked
69905055.jpg,"[566, 153, 228, 322]",1004,Mongoloid,20-30s,Neutral,Female,dark,unmasked
69906031.jpg,"[632, 192, 146, 204]",1005,Caucasian,20-30s,Neutral,Male,mid-light,unmasked
69915151.jpg,"[853, 452, 182, 198]",1006,Caucasian,20-30s,Anger,Male,dark,unmasked
69920001.jpg,"[827, 308, 331, 455]",1007,Caucasian,Kid,Surprise,Female,light,unmasked
69921679.jpg,"[392, 530, 606, 773]",1008,Mongoloid,20-30s,Neutral,Male,mid-dark,unmasked
69934550.jpg,"[550, 176, 216, 302]",1009,Caucasian,Baby,Neutral,Male,mid-light,unmasked
69934968.jpg,"[852, 261, 239, 313]",1010,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
69943508.jpg,"[458, 245, 466, 465]",1011,Mongoloid,20-30s,Neutral,Female,light,unmasked
69963560.jpg,"[993, 264, 226, 375]",1012,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
69969904.jpg,"[889, 197, 173, 250]",1013,Caucasian,20-30s,Neutral,Female,light,unmasked
70083039.jpg,"[561, 105, 210, 303]",1014,Caucasian,20-30s,Surprise,Female,dark,unmasked
70094094.jpg,"[988, 418, 291, 335]",1015,Caucasian,20-30s,Neutral,Male,light,unmasked
70100386.jpg,"[762, 88, 246, 341]",1016,Mongoloid,20-30s,Neutral,Male,light,unmasked
70173815.jpg,"[885, 273, 297, 381]",1017,Caucasian,20-30s,Neutral,Male,dark,unmasked
70178524.jpg,"[964, 456, 173, 245]",1018,Caucasian,20-30s,Neutral,Female,light,unmasked
70212025.jpg,"[814, 319, 176, 213]",1019,Caucasian,20-30s,Neutral,Female,mid-dark,unmasked
70217034.jpg,"[1066, 345, 255, 319]",1020,Mongoloid,20-30s,Neutral,Male,light,unmasked
70219890.jpg,"[971, 611, 167, 222]",1021,Mongoloid,20-30s,Anger,Female,dark,unmasked
70250905.jpg,"[1538, 212, 197, 197]",1022,Mongoloid,20-30s,Neutral,Female,dark,unmasked
70256850.jpg,"[938, 431, 141, 179]",1023,Negroid,20-30s,Anger,Female,mid-dark,unmasked
70329387.jpg,"[374, 191, 341, 426]",1024,Caucasian,20-30s,Neutral,Male,mid-light,unmasked
70337310.jpg,"[940, 402, 287, 280]",1025,Caucasian,Kid,Neutral,Male,light,unmasked
70339043.jpg,"[515, 76, 250, 376]",1026,Caucasian,Kid,Neutral,Male,mid-light,unmasked
70359793.jpg,"[1303, 713, 133, 131]",1027,Mongoloid,20-30s,Neutral,Male,light,unmasked
70404068.jpg,"[242, 188, 804, 1066]",1028,Mongoloid,20-30s,Anger,Female,light,unmasked
70443768.jpg,"[1169, 771, 202, 201]",1029,Caucasian,20-30s,Neutral,Female,light,unmasked
70445998.jpg,"[698, 303, 413, 551]",1030,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
70446151.jpg,"[823, 290, 377, 521]",1031,Mongoloid,20-30s,Surprise,Female,light,unmasked
70451564.jpg,"[594, 443, 115, 155]",1032,Mongoloid,20-30s,Neutral,Female,light,unmasked
70505132.jpg,"[680, 286, 269, 319]",1033,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
70548384.jpg,"[741, 338, 376, 513]",1034,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
70591861.jpg,"[1345, 263, 301, 396]",1035,Negroid,20-30s,Anger,Female,dark,unmasked
