file_name,age,race,masked,skintone,emotion,gender,split
3781869.jpg,Kid,Mongoloid,unmasked,mid-light,Happiness,Female,-0.8417108855517956
37839095.jpg,20-30s,Mongoloid,unmasked,light,Anger,Female,0.41314001669483374
37846614.jpg,20-30s,Negroid,unmasked,mid-dark,Happiness,Male,-0.29398162222599883
37860072.jpg,40-50s,Negroid,unmasked,mid-dark,Happiness,Male,1.5863521774124736
37861379.jpg,20-30s,Negroid,unmasked,mid-dark,Happiness,Male,0.16723645668921697
37861448.jpg,40-50s,Caucasian,unmasked,light,Anger,Female,-0.4685050001134805
3786595.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.5770898389362922
37899745.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Male,-0.1664990466819514
37903005.jpg,20-30s,Mongoloid,unmasked,mid-dark,Happiness,Female,-0.11718949714086653
37904308.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,-0.8239074730114061
37930739.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,0.5662434798391204
37943354.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Male,-0.3620536300602272
379487.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.6738280070168142
37959044.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.27674868270768366
38016951.jpg,20-30s,Mongoloid,unmasked,light,Anger,Male,-0.98048499534582
38017135.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,1.257142091011053
38051252.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Female,-0.8774739645668277
38067612.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.23830704170245917
38069819.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,-0.9916484166169183
38073997.jpg,40-50s,Mongoloid,unmasked,mid-light,Neutral,Female,0.5493564341578717
38084845.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,0.4305624108639483
38085944.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1.101398023512569
38096228.jpg,Kid,Mongoloid,unmasked,mid-light,Happiness,Female,0.6058781830076899
38103808.jpg,20-30s,Mongoloid,unmasked,mid-light,Surprise,Female,0.8402396987508476
38109216.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,-1.206105889719976
38125685.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,-0.8589992286751608
38144558.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.8371938627016505
38164534.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,-0.2685179925920029
38184110.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-1.3338522829772999
38210050.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.6016586074238033
38248990.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.0634791241138163
38292921.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,0.33883151949037216
38293596.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1.268424291667394
3829698.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female,0.13096190454905424
3830161.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,0.191107181388609
3834314.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.8321588973379719
3835309.jpg,20-30s,Mongoloid,unmasked,light,Surprise,Female,1.2043156466461622
38379515.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Female,-0.44793884479605134
38379516.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Female,0.7793231911837876
38379517.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,0.9056376890213353
38379524.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Female,0.10376212457166295
38379527.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,1.4432025404540338
38427926.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.2615945386137929
38454670.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,-0.03875006448585554
38463822.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.31144752541721893
38472029.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.2904366573713488
38476661.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.2697495794876286
3848219.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.0625953319147903
3849619.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,-0.0009717439791665643
38499064.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-1.2082559001542261
3852352.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.4587590186458728
38557531.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Female,-0.5629699996106425
38612323.jpg,Kid,Mongoloid,unmasked,light,Neutral,Female,0.05936362080635787
38639096.jpg,20-30s,Mongoloid,unmasked,light,Surprise,Female,0.05565038574136093
38657766.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1.1891566249503505
38680623.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,0.027615603664939214
38681201.jpg,20-30s,Mongoloid,unmasked,light,Sadness,Female,-1.3408887762198987
38721846.jpg,20-30s,Mongoloid,unmasked,light,Disgust,Female,0.09736842442919265
3873254.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Male,-1.1830880620280866
3873599.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-1.5472311182713518
38736700.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.6139196459724073
3876153.jpg,20-30s,Mongoloid,unmasked,light,Anger,Female,-1.1821632244701168
3876603.jpg,20-30s,Mongoloid,unmasked,mid-dark,Happiness,Female,0.047580590907486654
38809731.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1.6094386647829981
3880999.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.2687669964776643
3881006.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.3853160246483118
38811960.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1.0267752033085242
3882124.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.08074323465136236
38829536.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,-2.215686404235093
38830680.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Male,-0.1311742153775114
38843505.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1.0960500825197823
38848675.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,-0.22525777574281491
3884902.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.6893371348476263
38869973.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.7251587914139831
38870050.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.11857786258015282
38871820.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Male,0.765669993376658
38889854.jpg,40-50s,Caucasian,unmasked,light,Happiness,Male,0.9175962452287034
38897796.jpg,Senior,Mongoloid,unmasked,light,Happiness,Male,-0.2702692909611649
38898266.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,-1.3748409360468352
38928215.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,1.3347587287288574
3893967.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1.7497798231067496
38959534.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,1.2716805419761446
3896196.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-1.4953221705465016
38972551.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,-0.13766643837937456
3898292.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,0.6529948901332564
38992686.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,0.5564790777432079
38999293.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male,-1.3536017316409445
39007075.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.7193580349205521
39015989.jpg,20-30s,Caucasian,unmasked,light,Anger,Female,-0.006098816335405616
39016049.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,-0.9665685420356475
39051463.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,1.4806316934560415
39066530.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.9427811531368234
3909928.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.06230998092012638
39137662.jpg,Teenager,Mongoloid,unmasked,light,Neutral,Female,0.0691270692505018
39152339.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,0.5912316978894243
39156387.jpg,Teenager,Mongoloid,unmasked,light,Neutral,Female,0.23691320612024638
39175698.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Male,-0.38649273802614253
39203362.jpg,Teenager,Mongoloid,unmasked,light,Neutral,Female,0.9593666621275546
39217798.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-1.3790787640561653
39251957.jpg,40-50s,Negroid,unmasked,dark,Happiness,Male,-0.5360606001738314
39252018.jpg,20-30s,Negroid,unmasked,dark,Neutral,Male,1.3339852866536843
39256585.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,-1.0244800779971206
39320932.jpg,Kid,Caucasian,unmasked,light,Neutral,Male,-1.2852223319841687
39321030.jpg,Kid,Caucasian,unmasked,light,Happiness,Male,0.017336547012610195
39321412.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,-0.5752551685443119
39364581.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,0.13095653348320915
39383614.jpg,Kid,Caucasian,unmasked,light,Happiness,Female,-0.31138259177849825
39390442.jpg,40-50s,Caucasian,unmasked,light,Happiness,Male,0.849692798023918
39402179.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,0.5206391596040888
39418406.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,0.43665327558183464
39455267.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Male,0.7109765600445991
3945745.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.7357043041181129
3946882.jpg,20-30s,Mongoloid,unmasked,light,Sadness,Female,2.342252321319406
39476147.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Male,0.3140056665335911
39528279.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Female,1.2278553833380597
3956964.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.7103131113499292
39585077.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,-1.8132383506527339
39609074.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,-0.12501797796382605
39610438.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Male,-0.4710245579858616
39611827.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,1.5285106210829424
39613720.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Male,-1.322587611817703
3961660.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,-1.1796254654022993
39618062.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1.5993557132111187
39640378.jpg,40-50s,Caucasian,unmasked,mid-light,Happiness,Male,-1.5018609388786066
39640883.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Female,-0.5663390576788957
39669504.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Male,0.3109576870012136
3968240.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,-0.40983751945446656
39692096.jpg,Senior,Mongoloid,unmasked,mid-light,Happiness,Male,-1.0528533248627152
39711175.jpg,Teenager,Caucasian,unmasked,light,Happiness,Female,1.538528823913681
39725656.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.423964504796669
39726539.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,0.3438688402868893
39726580.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1.9820751454355425
39727479.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female,0.18434670930019498
39746065.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,-1.4503492556892459
39770458.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Male,-0.8728152129984771
39782228.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,0.9382630523176106
39791268.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,0.9623231945527674
39794100.jpg,40-50s,Mongoloid,unmasked,mid-light,Happiness,Male,-0.2279239018937025
39810196.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.7568797023637275
39810804.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,0.297203066188433
39816871.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,0.7757220669178004
39821820.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,-1.6521402459067136
39822143.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,-0.6895106230293006
39822668.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,0.025275144623934438
3984572.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,-1.715340780433102
39845914.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1.181714797946441
39846816.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Male,-0.4784206138576396
39881935.jpg,Senior,Mongoloid,unmasked,light,Happiness,Male,-0.8787577564520613
39889707.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1.6956501269313948
39890307.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female,-1.2959330686374184
39923372.jpg,Senior,Mongoloid,unmasked,light,Surprise,Male,-0.852822645238642
3993303.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,1.1878784224542165
3995195.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,-0.7526798906102453
39958252.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.9681957699054262
39967971.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1.1926881379371386
39968957.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Female,-1.2410763965875133
3998251.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,-0.48108254609135476
40008339.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.615203159410267
40035567.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,0.3799174684687068
40037536.jpg,Teenager,Caucasian,unmasked,mid-light,Neutral,Male,1.4964946848199827
40041026.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,-0.6484651317434202
40055633.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.0528925205232773
40057138.jpg,20-30s,Caucasian,masked,light,Neutral,Female,-0.21707397229981815
4007534.jpg,40-50s,Mongoloid,unmasked,mid-light,Happiness,Female,-0.26467232784083417
40077133.jpg,40-50s,Caucasian,unmasked,light,Happiness,Male,-0.512190275243214
40079979.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,0.98493210824307
40106484.jpg,40-50s,Caucasian,unmasked,mid-light,Happiness,Male,-1.0627317877529263
40152029.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,-1.6025796034593163
40152960.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,-1.1196899916106298
40153085.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Male,-0.6843465797232134
4016372.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,-0.6334896848575639
4017113.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,-0.421877008631469
4017522.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.05755543232838408
40181872.jpg,Kid,Caucasian,unmasked,light,Happiness,Female,1.221843923734922
40184621.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,0.5239428576621921
40185036.jpg,Kid,Caucasian,unmasked,light,Happiness,Female,2.222352410170379
4023996.jpg,Senior,Mongoloid,unmasked,light,Neutral,Female,-0.9037199217195824
4023997.jpg,Senior,Mongoloid,unmasked,light,Neutral,Female,-1.7256492942991413
40270053.jpg,20-30s,Caucasian,unmasked,mid-dark,Happiness,Female,0.274244741845023
4028015.jpg,Senior,Mongoloid,unmasked,light,Happiness,Female,-0.5684119656559296
4028607.jpg,Senior,Mongoloid,unmasked,light,Neutral,Female,0.6453404799614927
40289255.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male,1.1184700057390704
40349722.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,0.5521615744401733
40351483.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,1.2082345335181763
40351772.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.05458361780211638
40353841.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Male,1.346910999252589
40355103.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.85073324006673
40359517.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,0.6265370230675404
40372002.jpg,40-50s,Caucasian,unmasked,light,Happiness,Male,-0.27263905852107484
40379698.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.10162079533817105
4042109.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,-1.2424157522510677
40421337.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,-0.09215028177537617
40425896.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.8910568036281039
40435025.jpg,Baby,Mongoloid,unmasked,light,Neutral,Female,-2.417224189135518
40436185.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,0.3442696039872599
40443609.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,-0.9884156270404398
4044391.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-1.240267614426123
40484996.jpg,40-50s,Caucasian,unmasked,mid-light,Happiness,Male,-0.2527933648693366
40485005.jpg,40-50s,Caucasian,unmasked,light,Happiness,Male,-0.6170312403086983
40501241.jpg,Teenager,Caucasian,unmasked,mid-light,Neutral,Female,-1.3334972564094587
40504664.jpg,40-50s,Caucasian,unmasked,light,Happiness,Male,0.7939938384927184
40505251.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male,0.17483162811598776
40508043.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,1.2836346010851543
40508168.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,-0.8314414155372836
40509419.jpg,Kid,Caucasian,unmasked,light,Happiness,Female,-0.8372801866139468
40530151.jpg,Teenager,Caucasian,unmasked,light,Happiness,Female,-0.7078014905796085
40535862.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.3755935425633727
40539927.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,0.7538035698576759
40566616.jpg,40-50s,Caucasian,unmasked,light,Fear,Female,-1.0623879807056427
40594660.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,-1.043908125614466
4060313.jpg,Senior,Mongoloid,unmasked,mid-dark,Neutral,Female,1.6348973813219962
40624984.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,-2.129215957069358
40625043.jpg,40-50s,Mongoloid,unmasked,mid-light,Anger,Female,0.13529683397978295
40632966.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,0.6351998932267011
40648468.jpg,Kid,Caucasian,unmasked,light,Happiness,Male,0.745985934017644
40668981.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,1.0566707734516645
4067387.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,-0.18426501760749633
40691744.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,0.8426567632374956
40710569.jpg,Kid,Mongoloid,unmasked,mid-dark,Disgust,Female,0.4252257412694689
4071689.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,-2.267473154629876
40732424.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,0.9366854544376687
40733352.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,-0.5929044665717482
40733425.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,0.4973566252477491
40733474.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,1.2433392446641107
40733475.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,0.6662124617782853
40755250.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,-0.45170437143293624
40756315.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,-0.8022907535680861
40756885.jpg,20-30s,Mongoloid,unmasked,light,Fear,Male,-1.083456903911924
40758349.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,-0.85754190463148
40761648.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,0.21501024316934142
40782518.jpg,40-50s,Caucasian,unmasked,light,Happiness,Female,-0.6847365654945908
40805022.jpg,40-50s,Caucasian,unmasked,light,Happiness,Male,-1.529653412917908
40813643.jpg,Kid,Mongoloid,unmasked,mid-light,Happiness,Female,0.13812039305890383
40813670.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Male,-0.05911211912928859
40820641.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,-2.3047082867525326
4082734.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,0.7136662307225778
40832043.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,1.7123648078842348
40871680.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,-0.022727348367284562
40893190.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,-1.3302172893142366
40935825.jpg,40-50s,Caucasian,unmasked,light,Happiness,Male,0.2851639382199891
40945510.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Female,0.19031922524666736
40962371.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1.0433795843208717
40965271.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Male,0.9906847915107142
40968238.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,-0.7450077423384927
40972206.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.7283245163150797
41000654.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,0.3872220498856584
